"claims" "claim" "exposure" "age" "gender" "marital.status" "education" "region" "vehicle.age" "vehicle.body" "vehicle.use"
0 0 1 26 "Male" "Married" "12" "The Lanes" 9 "Panel Van" "Private"
0 0 1 29 "Male" "Married" "22" "Piety Corner" 5 "Station Wagon" "Commute"
0 0 1 22 "Female" "Married" "16" "Warrendale" 13 "Station Wagon" "Private"
0 0 1 44 "Male" "Married" "22" "Lakeview" 6 "Truck" "Commute"
0 0 1 32 "Female" "Married" "12" "Warrendale" 10 "Truck" "Commute"
0 0 1 32 "Male" "Married" "22" "Piety Corner" 1 "Panel Van" "Commute"
0 0 0.333333333333333 49 "Male" "Married" "12" "Lakeview" 6 "Panel Van" "Private"
0 0 1 19 "Female" "Married" "18" "Warrendale" 8 "Minibus" "Commute"
0 0 0.75 25 "Female" "Married" "16" "Lakeview" 11 "Sedan" "Business"
0 0 1 37 "Male" "Single" "12" "Lakeview" 7 "Panel Van" "Commute"
0 0 1 19 "Male" "Married" "16" "Highlands" 1 "SUV" "Private"
0 0 1 31 "Female" "Married" "22" "Warrendale" 7 "Minibus" "Commute"
0 0 1 33 "Male" "Single" "22" "Highlands" 7 "Sedan" "Private"
0 0 1 63 "Male" "Married" "18" "Lakeview" 8 "Panel Van" "Private"
0 0 1 21 "Female" "Married" "16" "The Lanes" 1 "Truck" "Business"
0 0 1 32 "Male" "Married" "12" "The Lanes" 4 "SUV" "Commute"
0 0 1 34 "Female" "Married" "18" "The Lanes" 13 "SUV" "Commute"
0 0 1 28 "Female" "Married" "18" "Bleachery" 8 "Hatchback" "Commute"
0 0 0.583333333333333 22 "Female" "Married" "12" "Bleachery" 14 "Sedan" "Commute"
1 1 1 23 "Female" "Single" "22" "The Lanes" 19 "Hatchback" "Private"
0 0 0.25 32 "Male" "Married" "16" "Highlands" 9 "Hatchback" "Commute"
0 0 1 32 "Female" "Married" "12" "Lakeview" 5 "Station Wagon" "Private"
0 0 1 44 "Female" "Married" "12" "Piety Corner" 12 "SUV" "Commute"
0 0 1 75 "Female" "Married" "16" "Highlands" 6 "SUV" "Commute"
0 0 1 36 "Male" "Married" "18" "Warrendale" 0 "SUV" "Private"
1 1 1 29 "Female" "Married" "18" "Warrendale" 4 "Sedan" "Business"
0 0 1 32 "Female" "Married" "16" "Bleachery" 5 "SUV" "Private"
0 0 0.416666666666667 20 "Male" "Married" "12" "The Lanes" 7 "Station Wagon" "Commute"
0 0 1 18 "Female" "Married" "22" "Piety Corner" 17 "SUV" "Private"
0 0 1 19 "Female" "Single" "16" "Lakeview" 9 "Panel Van" "Commute"
0 0 1 39 "Female" "Married" "16" "Piety Corner" 3 "Roadster" "Commute"
0 0 1 28 "Female" "Married" "16" "The Lanes" 3 "SUV" "Commute"
1 1 1 19 "Female" "Married" "22" "The Chemistry" 9 "Sedan" "Commute"
0 0 1 42 "Female" "Married" "16" "Lakeview" 1 "Hatchback" "Private"
0 0 1 23 "Male" "Single" "16" "Highlands" 7 "SUV" "Private"
0 0 1 62 "Male" "Married" "16" "The Chemistry" 14 "SUV" "Private"
0 0 1 53 "Female" "Married" "22" "Warrendale" 5 "Station Wagon" "Private"
0 0 1 30 "Male" "Married" "12" "Piety Corner" 3 "Minibus" "Commute"
0 0 0.916666666666667 25 "Male" "Married" "18" "The Lanes" 4 "Sedan" "Commute"
0 0 1 25 "Female" "Married" "22" "The Lanes" 9 "Minibus" "Private"
0 0 1 21 "Female" "Single" "12" "The Lanes" 20 "SUV" "Commute"
0 0 1 35 "Male" "Married" "18" "Piety Corner" 9 "Sedan" "Commute"
0 0 0.5 35 "Female" "Married" "18" "Warrendale" 8 "SUV" "Private"
0 0 1 22 "Female" "Married" "16" "Banks Square" 0 "Panel Van" "Commute"
0 0 1 29 "Male" "Married" "22" "Lakeview" 9 "Minibus" "Commute"
0 0 1 51 "Female" "Married" "18" "Bleachery" 19 "Panel Van" "Commute"
0 0 1 26 "Female" "Married" "16" "Bleachery" 8 "Sedan" "Commute"
0 0 1 32 "Female" "Married" "16" "The Lanes" 3 "SUV" "Commute"
0 0 1 27 "Female" "Married" "18" "The Lanes" 5 "Sedan" "Private"
0 0 1 18 "Male" "Married" "16" "The Lanes" 1 "SUV" "Private"
0 0 1 39 "Female" "Married" "22" "Piety Corner" 7 "Sedan" "Private"
0 0 0.75 41 "Female" "Married" "16" "Lakeview" 9 "Hatchback" "Commute"
0 0 1 52 "Male" "Single" "12" "Banks Square" 0 "Hatchback" "Commute"
0 0 1 17 "Female" "Single" "16" "The Lanes" 6 "Roadster" "Private"
0 0 1 30 "Male" "Married" "18" "Piety Corner" 8 "Panel Van" "Private"
0 0 1 36 "Female" "Married" "16" "Warrendale" 1 "Sedan" "Business"
2 1 1 69 "Female" "Married" "18" "Highlands" 6 "Truck" "Private"
0 0 1 34 "Female" "Single" "16" "Piety Corner" 2 "Station Wagon" "Commute"
0 0 1 34 "Female" "Married" "12" "Bleachery" 0 "Panel Van" "Commute"
0 0 1 55 "Male" "Married" "22" "Banks Square" 9 "Minibus" "Private"
0 0 1 24 "Male" "Married" "16" "Lakeview" 22 "Panel Van" "Private"
0 0 0.25 66 "Female" "Married" "12" "Bleachery" 5 "Truck" "Commute"
0 0 1 60 "Male" "Married" "22" "Piety Corner" 6 "SUV" "Private"
0 0 1 22 "Female" "Married" "12" "Warrendale" 1 "Station Wagon" "Commute"
0 0 1 37 "Female" "Married" "12" "The Lanes" 1 "Panel Van" "Business"
1 1 1 23 "Female" "Married" "16" "Warrendale" 5 "SUV" "Commute"
0 0 0.25 53 "Female" "Married" "16" "Lakeview" 3 "Sedan" "Commute"
0 0 1 35 "Female" "Married" "18" "Lakeview" 8 "Hatchback" "Commute"
0 0 0.75 32 "Male" "Married" "16" "Bleachery" 2 "Sedan" "Commute"
0 0 0.75 33 "Female" "Married" "22" "The Lanes" 0 "Truck" "Business"
0 0 1 53 "Male" "Single" "16" "Highlands" 8 "SUV" "Private"
0 0 1 26 "Male" "Single" "16" "Piety Corner" 13 "Sedan" "Private"
0 0 0.666666666666667 24 "Female" "Married" "18" "Warrendale" 15 "SUV" "Private"
0 0 1 26 "Female" "Married" "18" "The Lanes" 4 "Truck" "Commute"
0 0 1 44 "Female" "Single" "12" "Lakeview" 0 "SUV" "Commute"
0 0 1 26 "Female" "Married" "22" "Warrendale" 21 "SUV" "Commute"
0 0 1 34 "Female" "Married" "16" "The Chemistry" 20 "Hatchback" "Private"
0 0 1 29 "Male" "Married" "16" "The Chemistry" 8 "SUV" "Private"
0 0 1 22 "Female" "Married" "22" "Bleachery" 9 "Hatchback" "Commute"
2 1 1 24 "Male" "Married" "16" "Lakeview" 8 "Sedan" "Business"
0 0 1 29 "Male" "Married" "12" "The Lanes" 4 "Station Wagon" "Commute"
1 1 1 31 "Male" "Married" "12" "Warrendale" 0 "SUV" "Private"
0 0 1 74 "Female" "Married" "16" "Highlands" 1 "Panel Van" "Commute"
0 0 1 69 "Female" "Married" "22" "Lakeview" 12 "Sedan" "Commute"
0 0 1 24 "Male" "Married" "22" "Highlands" 0 "Sedan" "Business"
0 0 1 42 "Female" "Married" "18" "Lakeview" 6 "SUV" "Private"
0 0 0.75 32 "Female" "Single" "22" "Piety Corner" 5 "Hatchback" "Commute"
0 0 0.5 23 "Female" "Married" "22" "The Chemistry" 3 "Sedan" "Private"
0 0 1 30 "Female" "Single" "18" "Lakeview" 1 "SUV" "Commute"
0 0 1 43 "Male" "Married" "18" "Lakeview" 21 "Hatchback" "Commute"
0 0 1 25 "Female" "Married" "12" "Lakeview" 8 "Station Wagon" "Commute"
0 0 1 41 "Female" "Single" "16" "Lakeview" 8 "Station Wagon" "Commute"
0 0 0.25 61 "Female" "Married" "18" "Piety Corner" 5 "Hatchback" "Commute"
0 0 0.25 29 "Male" "Married" "16" "Highlands" 9 "Hatchback" "Private"
0 0 1 41 "Male" "Married" "18" "The Chemistry" 2 "Panel Van" "Commute"
0 0 1 37 "Male" "Married" "18" "Lakeview" 12 "SUV" "Private"
0 0 1 50 "Male" "Married" "12" "The Lanes" 5 "Station Wagon" "Private"
0 0 1 23 "Female" "Single" "16" "The Lanes" 1 "Hatchback" "Commute"
0 0 1 37 "Male" "Married" "18" "Bleachery" 0 "Sedan" "Private"
1 1 1 32 "Female" "Single" "22" "Bleachery" 23 "Sedan" "Commute"
0 0 1 17 "Female" "Married" "18" "The Lanes" 6 "SUV" "Business"
0 0 1 27 "Female" "Single" "22" "The Lanes" 4 "Sedan" "Private"
0 0 0.75 29 "Female" "Married" "22" "Highlands" 0 "SUV" "Commute"
0 0 1 75 "Female" "Married" "22" "The Lanes" 18 "SUV" "Commute"
0 0 1 30 "Male" "Single" "16" "Lakeview" 1 "Sedan" "Private"
0 0 1 31 "Female" "Married" "12" "Lakeview" 7 "Sedan" "Commute"
0 0 1 32 "Male" "Married" "22" "Lakeview" 7 "Panel Van" "Private"
0 0 1 33 "Female" "Married" "12" "Piety Corner" 6 "SUV" "Private"
0 0 1 34 "Female" "Married" "18" "Piety Corner" 7 "Minibus" "Commute"
0 0 1 39 "Male" "Single" "22" "Highlands" 7 "SUV" "Private"
0 0 1 27 "Female" "Married" "16" "Piety Corner" 17 "Station Wagon" "Private"
0 0 0.833333333333333 27 "Male" "Married" "18" "The Chemistry" 0 "Roadster" "Commute"
0 0 1 31 "Female" "Married" "22" "Highlands" 8 "Minibus" "Business"
0 0 0.666666666666667 25 "Male" "Married" "18" "The Lanes" 5 "Station Wagon" "Commute"
0 0 1 43 "Male" "Married" "22" "Piety Corner" 0 "Station Wagon" "Commute"
0 0 1 37 "Female" "Married" "22" "Lakeview" 6 "Station Wagon" "Commute"
0 0 1 74 "Male" "Married" "16" "The Chemistry" 1 "Minibus" "Business"
0 0 1 44 "Male" "Single" "18" "Warrendale" 0 "Sedan" "Private"
0 0 1 64 "Male" "Single" "22" "Lakeview" 0 "Minibus" "Private"
0 0 1 75 "Male" "Married" "18" "Warrendale" 8 "Sedan" "Commute"
0 0 1 29 "Male" "Married" "12" "Piety Corner" 2 "Hatchback" "Commute"
0 0 1 21 "Male" "Single" "12" "Warrendale" 4 "SUV" "Commute"
0 0 1 35 "Male" "Single" "12" "The Lanes" 13 "Sedan" "Commute"
0 0 1 21 "Female" "Married" "12" "Bleachery" 5 "Hatchback" "Commute"
0 0 1 34 "Male" "Married" "12" "Warrendale" 7 "Hatchback" "Commute"
0 0 1 39 "Female" "Married" "18" "Piety Corner" 7 "SUV" "Commute"
0 0 1 29 "Female" "Married" "18" "The Chemistry" 4 "Station Wagon" "Commute"
0 0 1 55 "Female" "Single" "18" "Lakeview" 17 "Minibus" "Private"
0 0 0.833333333333333 69 "Male" "Single" "12" "Bleachery" 6 "Station Wagon" "Commute"
0 0 0.166666666666667 25 "Female" "Married" "16" "The Chemistry" 22 "Hatchback" "Private"
0 0 1 60 "Female" "Married" "12" "Highlands" 10 "Sedan" "Commute"
0 0 1 20 "Female" "Married" "16" "Highlands" 9 "Truck" "Commute"
0 0 1 27 "Male" "Married" "22" "Bleachery" 3 "Hatchback" "Private"
0 0 1 53 "Female" "Married" "22" "Piety Corner" 5 "Hatchback" "Commute"
0 0 0.666666666666667 23 "Male" "Married" "12" "The Lanes" 4 "Hatchback" "Commute"
0 0 1 19 "Male" "Married" "18" "The Lanes" 4 "SUV" "Private"
0 0 1 26 "Male" "Married" "18" "Lakeview" 2 "SUV" "Commute"
0 0 1 31 "Female" "Married" "22" "Piety Corner" 10 "Hatchback" "Private"
0 0 1 31 "Female" "Married" "22" "Lakeview" 9 "Hatchback" "Private"
0 0 1 32 "Female" "Married" "22" "Warrendale" 4 "Minibus" "Commute"
0 0 1 61 "Female" "Single" "18" "Piety Corner" 2 "Station Wagon" "Commute"
0 0 0.5 37 "Female" "Married" "22" "The Lanes" 4 "Sedan" "Commute"
0 0 1 34 "Female" "Married" "16" "The Chemistry" 23 "Panel Van" "Private"
0 0 1 28 "Female" "Married" "22" "Lakeview" 6 "Station Wagon" "Commute"
0 0 1 26 "Male" "Single" "22" "Warrendale" 18 "Sedan" "Commute"
0 0 1 18 "Female" "Married" "16" "The Lanes" 0 "Sedan" "Commute"
0 0 1 27 "Male" "Married" "22" "The Lanes" 2 "Minibus" "Business"
0 0 1 26 "Female" "Married" "22" "Highlands" 7 "SUV" "Private"
0 0 1 35 "Female" "Married" "16" "The Chemistry" 22 "Panel Van" "Private"
0 0 1 32 "Female" "Married" "18" "Warrendale" 14 "Panel Van" "Commute"
1 1 1 59 "Male" "Single" "16" "Lakeview" 3 "Minibus" "Private"
0 0 1 65 "Male" "Married" "12" "Piety Corner" 8 "SUV" "Commute"
0 0 0.333333333333333 25 "Male" "Married" "22" "Warrendale" 4 "Sedan" "Business"
0 0 0.25 28 "Male" "Married" "12" "Lakeview" 11 "Truck" "Commute"
0 0 1 58 "Female" "Married" "22" "Bleachery" 0 "Hatchback" "Business"
0 0 1 34 "Female" "Single" "18" "The Chemistry" 3 "Truck" "Commute"
0 0 1 39 "Male" "Married" "16" "Warrendale" 11 "SUV" "Commute"
0 0 0.25 33 "Female" "Married" "22" "The Lanes" 18 "Station Wagon" "Commute"
0 0 1 27 "Female" "Married" "12" "Banks Square" 24 "Sedan" "Private"
0 0 1 50 "Male" "Married" "16" "Lakeview" 12 "Panel Van" "Commute"
0 0 1 30 "Female" "Married" "16" "Piety Corner" 5 "Station Wagon" "Commute"
0 0 1 26 "Female" "Married" "22" "Lakeview" 16 "Panel Van" "Private"
0 0 1 26 "Female" "Married" "12" "Highlands" 7 "Hatchback" "Commute"
0 0 1 23 "Female" "Single" "18" "Piety Corner" 2 "Panel Van" "Private"
0 0 1 34 "Male" "Married" "12" "Highlands" 21 "Station Wagon" "Commute"
2 1 1 25 "Male" "Married" "18" "Lakeview" 6 "SUV" "Commute"
0 0 1 38 "Female" "Married" "22" "Lakeview" 1 "Panel Van" "Private"
1 1 1 34 "Female" "Married" "16" "Lakeview" 5 "Hatchback" "Commute"
0 0 1 40 "Female" "Married" "12" "Piety Corner" 17 "Roadster" "Private"
0 0 1 65 "Female" "Married" "18" "Piety Corner" 8 "Station Wagon" "Private"
1 1 1 55 "Female" "Married" "22" "Lakeview" 12 "Hatchback" "Commute"
0 0 1 19 "Female" "Married" "18" "The Chemistry" 6 "Panel Van" "Private"
0 0 1 33 "Female" "Married" "22" "Piety Corner" 4 "Hatchback" "Private"
0 0 1 27 "Male" "Married" "12" "Bleachery" 3 "Panel Van" "Private"
0 0 0.333333333333333 40 "Male" "Married" "18" "Lakeview" 5 "Truck" "Commute"
0 0 1 40 "Male" "Married" "12" "Piety Corner" 17 "Station Wagon" "Commute"
0 0 1 28 "Female" "Married" "16" "Piety Corner" 20 "SUV" "Commute"
1 1 1 35 "Male" "Married" "12" "Warrendale" 0 "Station Wagon" "Commute"
0 0 0.583333333333333 27 "Female" "Single" "16" "The Lanes" 5 "Minibus" "Private"
0 0 1 29 "Female" "Married" "22" "Lakeview" 8 "SUV" "Private"
0 0 1 19 "Female" "Married" "22" "Warrendale" 21 "Hatchback" "Commute"
0 0 1 37 "Male" "Married" "12" "Lakeview" 6 "SUV" "Business"
0 0 1 24 "Female" "Married" "16" "Warrendale" 7 "SUV" "Commute"
0 0 1 26 "Male" "Married" "18" "Highlands" 1 "Hatchback" "Business"
0 0 1 33 "Male" "Single" "16" "Bleachery" 6 "Roadster" "Commute"
0 0 1 22 "Male" "Married" "18" "Warrendale" 22 "Truck" "Private"
0 0 1 56 "Female" "Married" "22" "Piety Corner" 14 "Sedan" "Private"
1 1 1 59 "Male" "Married" "12" "Warrendale" 3 "Truck" "Commute"
0 0 1 35 "Female" "Single" "16" "Piety Corner" 23 "Minibus" "Private"
0 0 0.583333333333333 33 "Male" "Married" "18" "Warrendale" 2 "Truck" "Commute"
0 0 1 48 "Female" "Married" "12" "Bleachery" 0 "SUV" "Commute"
0 0 1 31 "Male" "Married" "12" "Piety Corner" 25 "Truck" "Business"
0 0 1 24 "Male" "Married" "22" "Piety Corner" 11 "Hatchback" "Private"
0 0 1 68 "Female" "Married" "22" "Warrendale" 17 "Truck" "Commute"
0 0 1 23 "Female" "Married" "12" "The Lanes" 9 "Truck" "Commute"
0 0 1 26 "Female" "Married" "16" "The Lanes" 4 "Station Wagon" "Commute"
0 0 1 56 "Male" "Married" "18" "Lakeview" 19 "Hatchback" "Private"
0 0 0.5 24 "Female" "Married" "18" "Lakeview" 8 "Sedan" "Private"
0 0 1 67 "Female" "Married" "18" "Piety Corner" 0 "Hatchback" "Commute"
0 0 1 60 "Male" "Single" "16" "Lakeview" 2 "Station Wagon" "Private"
0 0 1 17 "Female" "Married" "16" "Highlands" 3 "Station Wagon" "Private"
0 0 1 50 "Female" "Married" "16" "Warrendale" 7 "Hatchback" "Private"
0 0 1 29 "Male" "Married" "18" "Piety Corner" 14 "Roadster" "Commute"
0 0 0.25 44 "Male" "Married" "16" "Piety Corner" 9 "Station Wagon" "Commute"
0 0 1 24 "Female" "Married" "22" "Banks Square" 10 "Sedan" "Commute"
0 0 0.5 44 "Female" "Married" "18" "Bleachery" 0 "Truck" "Private"
0 0 1 34 "Male" "Married" "16" "Piety Corner" 7 "Panel Van" "Private"
0 0 1 41 "Female" "Married" "18" "Bleachery" 1 "Minibus" "Private"
0 0 1 23 "Male" "Married" "16" "Lakeview" 8 "Panel Van" "Commute"
0 0 1 32 "Male" "Married" "22" "Highlands" 7 "Sedan" "Business"
0 0 0.25 25 "Male" "Married" "12" "Piety Corner" 0 "Hatchback" "Commute"
0 0 1 20 "Male" "Married" "16" "The Lanes" 1 "Sedan" "Business"
0 0 1 51 "Male" "Married" "22" "Bleachery" 9 "Truck" "Commute"
0 0 0.583333333333333 35 "Male" "Married" "16" "Warrendale" 10 "SUV" "Private"
0 0 1 34 "Female" "Married" "12" "Highlands" 9 "Minibus" "Business"
0 0 1 38 "Male" "Single" "12" "Lakeview" 2 "Panel Van" "Commute"
0 0 0.666666666666667 24 "Male" "Married" "12" "Piety Corner" 9 "Hatchback" "Commute"
0 0 1 68 "Female" "Married" "18" "Highlands" 17 "Truck" "Commute"
1 1 1 44 "Male" "Married" "16" "Warrendale" 0 "SUV" "Private"
0 0 0.5 61 "Male" "Married" "16" "Warrendale" 12 "SUV" "Commute"
0 0 1 43 "Male" "Married" "12" "Warrendale" 4 "SUV" "Commute"
0 0 1 57 "Male" "Married" "16" "Warrendale" 7 "Panel Van" "Private"
0 0 0.75 30 "Male" "Married" "12" "Piety Corner" 13 "Minibus" "Private"
0 0 1 54 "Female" "Married" "12" "Warrendale" 5 "SUV" "Private"
0 0 0.25 35 "Female" "Single" "16" "Lakeview" 22 "Minibus" "Private"
0 0 1 61 "Male" "Married" "18" "Highlands" 6 "Station Wagon" "Business"
0 0 1 27 "Male" "Married" "12" "Highlands" 4 "Sedan" "Private"
0 0 1 49 "Female" "Married" "16" "Lakeview" 13 "SUV" "Commute"
0 0 1 31 "Female" "Married" "12" "Warrendale" 2 "Sedan" "Commute"
0 0 1 32 "Female" "Married" "22" "The Lanes" 5 "Sedan" "Commute"
0 0 1 31 "Female" "Married" "12" "The Lanes" 5 "Sedan" "Commute"
0 0 1 31 "Female" "Married" "12" "Piety Corner" 0 "Sedan" "Commute"
0 0 1 26 "Male" "Married" "16" "The Lanes" 8 "SUV" "Private"
0 0 1 38 "Male" "Married" "22" "The Chemistry" 8 "Sedan" "Business"
0 0 1 36 "Female" "Married" "22" "The Chemistry" 19 "SUV" "Commute"
0 0 1 28 "Female" "Married" "16" "Warrendale" 22 "Sedan" "Commute"
1 1 1 45 "Male" "Single" "12" "Piety Corner" 6 "SUV" "Business"
0 0 1 34 "Female" "Single" "22" "Bleachery" 1 "Panel Van" "Private"
0 0 1 38 "Female" "Married" "12" "Bleachery" 1 "Hatchback" "Private"
0 0 0.75 31 "Female" "Married" "22" "The Chemistry" 1 "Station Wagon" "Private"
1 1 1 35 "Male" "Married" "12" "Highlands" 8 "SUV" "Commute"
0 0 0.75 49 "Female" "Married" "18" "The Lanes" 6 "Minibus" "Commute"
0 0 1 40 "Female" "Single" "22" "Highlands" 1 "Station Wagon" "Private"
0 0 1 32 "Female" "Married" "22" "Banks Square" 6 "Sedan" "Commute"
0 0 1 62 "Female" "Married" "16" "Warrendale" 7 "Hatchback" "Commute"
0 0 1 43 "Female" "Married" "22" "The Lanes" 1 "Panel Van" "Commute"
0 0 1 25 "Female" "Married" "12" "Highlands" 6 "Panel Van" "Private"
0 0 1 35 "Male" "Married" "18" "Warrendale" 13 "Station Wagon" "Business"
0 0 1 21 "Female" "Married" "18" "Warrendale" 4 "Sedan" "Commute"
0 0 1 18 "Female" "Single" "12" "Bleachery" 9 "Truck" "Private"
0 0 0.583333333333333 38 "Male" "Married" "16" "Lakeview" 8 "SUV" "Business"
1 1 1 71 "Male" "Single" "16" "Warrendale" 4 "SUV" "Commute"
0 0 1 25 "Female" "Married" "18" "Banks Square" 1 "Station Wagon" "Commute"
0 0 1 35 "Female" "Married" "18" "Bleachery" 22 "Sedan" "Private"
0 0 0.666666666666667 24 "Male" "Single" "18" "The Lanes" 9 "Sedan" "Commute"
0 0 1 47 "Female" "Married" "18" "Piety Corner" 9 "Hatchback" "Private"
0 0 1 28 "Male" "Married" "16" "Bleachery" 4 "Sedan" "Commute"
0 0 1 26 "Male" "Married" "12" "Warrendale" 2 "Panel Van" "Private"
0 0 1 28 "Female" "Single" "16" "Warrendale" 2 "Sedan" "Commute"
0 0 1 56 "Female" "Married" "22" "Piety Corner" 5 "Sedan" "Commute"
0 0 1 28 "Female" "Single" "22" "Piety Corner" 0 "Panel Van" "Commute"
0 0 0.5 36 "Male" "Married" "22" "Warrendale" 5 "SUV" "Business"
0 0 1 28 "Male" "Married" "18" "Warrendale" 4 "Panel Van" "Commute"
0 0 1 28 "Female" "Married" "16" "Banks Square" 2 "Minibus" "Commute"
0 0 1 32 "Male" "Married" "22" "Piety Corner" 9 "Station Wagon" "Commute"
0 0 1 62 "Female" "Single" "18" "The Chemistry" 6 "Sedan" "Private"
0 0 1 28 "Female" "Married" "22" "The Lanes" 8 "Panel Van" "Private"
0 0 1 23 "Female" "Single" "16" "Piety Corner" 3 "Station Wagon" "Private"
0 0 1 22 "Female" "Single" "12" "Piety Corner" 16 "Panel Van" "Commute"
0 0 1 40 "Male" "Married" "22" "Banks Square" 9 "Sedan" "Private"
0 0 1 31 "Female" "Married" "12" "Warrendale" 4 "SUV" "Private"
0 0 0.75 31 "Male" "Married" "22" "Lakeview" 6 "Panel Van" "Commute"
0 0 1 51 "Female" "Married" "12" "Warrendale" 21 "SUV" "Commute"
0 0 1 49 "Male" "Married" "22" "The Lanes" 9 "Hatchback" "Commute"
0 0 0.5 55 "Male" "Married" "16" "Warrendale" 5 "Sedan" "Private"
0 0 0.0833333333333333 17 "Female" "Married" "22" "The Chemistry" 9 "SUV" "Commute"
0 0 1 18 "Female" "Married" "22" "Highlands" 3 "Panel Van" "Commute"
0 0 1 21 "Female" "Married" "16" "The Chemistry" 24 "Hatchback" "Commute"
0 0 0.75 53 "Female" "Married" "18" "The Lanes" 23 "Minibus" "Business"
0 0 1 39 "Female" "Married" "18" "The Lanes" 7 "Minibus" "Private"
3 1 1 25 "Male" "Single" "16" "Highlands" 0 "Panel Van" "Commute"
0 0 1 17 "Male" "Married" "12" "The Lanes" 21 "Hatchback" "Private"
0 0 1 56 "Female" "Single" "12" "The Lanes" 6 "Panel Van" "Private"
0 0 1 20 "Female" "Married" "18" "Lakeview" 5 "Station Wagon" "Private"
0 0 1 46 "Male" "Married" "12" "The Lanes" 22 "Roadster" "Commute"
0 0 0.166666666666667 20 "Female" "Married" "18" "Piety Corner" 4 "Sedan" "Private"
0 0 1 35 "Male" "Married" "12" "Lakeview" 9 "Sedan" "Commute"
0 0 1 34 "Male" "Married" "16" "Lakeview" 15 "Sedan" "Private"
0 0 1 32 "Male" "Married" "12" "Lakeview" 21 "Sedan" "Private"
0 0 1 67 "Male" "Married" "18" "The Lanes" 22 "Sedan" "Private"
0 0 1 24 "Male" "Single" "18" "Warrendale" 6 "SUV" "Private"
0 0 0.583333333333333 21 "Female" "Married" "18" "The Lanes" 7 "Sedan" "Business"
0 0 1 45 "Female" "Married" "22" "Bleachery" 8 "Panel Van" "Commute"
0 0 0.25 33 "Male" "Married" "12" "Highlands" 9 "Roadster" "Commute"
1 1 1 45 "Male" "Married" "16" "Lakeview" 21 "Hatchback" "Private"
1 1 1 34 "Female" "Married" "18" "The Lanes" 11 "Hatchback" "Commute"
0 0 1 26 "Female" "Married" "16" "Lakeview" 21 "Sedan" "Private"
0 0 1 73 "Male" "Married" "12" "Bleachery" 23 "Sedan" "Private"
0 0 0.916666666666667 33 "Male" "Married" "18" "Warrendale" 4 "Truck" "Commute"
0 0 1 34 "Male" "Single" "22" "Lakeview" 8 "Roadster" "Commute"
0 0 0.75 24 "Male" "Married" "16" "Warrendale" 9 "Minibus" "Commute"
1 1 0.25 17 "Female" "Married" "18" "The Chemistry" 1 "Station Wagon" "Commute"
0 0 0.833333333333333 19 "Female" "Married" "16" "Lakeview" 9 "Station Wagon" "Commute"
0 0 1 39 "Female" "Married" "18" "The Lanes" 9 "Station Wagon" "Business"
0 0 1 26 "Female" "Single" "16" "Lakeview" 0 "Minibus" "Commute"
0 0 0.25 34 "Male" "Married" "22" "Highlands" 5 "Hatchback" "Commute"
0 0 1 33 "Female" "Married" "16" "Lakeview" 15 "Hatchback" "Private"
0 0 0.5 29 "Female" "Married" "18" "Bleachery" 0 "Roadster" "Commute"
0 0 1 57 "Female" "Single" "12" "The Chemistry" 1 "SUV" "Commute"
0 0 0.666666666666667 38 "Female" "Married" "12" "Warrendale" 13 "Sedan" "Commute"
0 0 1 32 "Female" "Married" "22" "Piety Corner" 2 "Sedan" "Private"
1 1 1 29 "Female" "Married" "18" "Lakeview" 6 "Sedan" "Private"
1 1 1 18 "Male" "Married" "18" "Bleachery" 15 "Sedan" "Commute"
0 0 1 61 "Male" "Married" "12" "The Lanes" 6 "Panel Van" "Private"
0 0 1 35 "Male" "Married" "22" "Lakeview" 9 "SUV" "Private"
0 0 1 30 "Female" "Married" "16" "Lakeview" 2 "Sedan" "Commute"
0 0 0.75 54 "Male" "Single" "22" "Highlands" 8 "SUV" "Commute"
0 0 1 54 "Female" "Married" "12" "Lakeview" 4 "Panel Van" "Commute"
0 0 1 23 "Female" "Married" "12" "Warrendale" 5 "Truck" "Private"
0 0 1 28 "Male" "Married" "16" "Highlands" 9 "Hatchback" "Commute"
0 0 1 42 "Female" "Married" "22" "Lakeview" 9 "Sedan" "Private"
0 0 1 34 "Male" "Married" "18" "Warrendale" 24 "Sedan" "Commute"
0 0 0.583333333333333 41 "Male" "Married" "18" "Lakeview" 4 "Sedan" "Private"
0 0 1 28 "Female" "Married" "18" "Highlands" 5 "Panel Van" "Private"
0 0 1 24 "Male" "Single" "12" "Piety Corner" 1 "Station Wagon" "Private"
0 0 1 27 "Female" "Married" "16" "Piety Corner" 4 "Hatchback" "Private"
0 0 1 23 "Male" "Married" "18" "Banks Square" 2 "Sedan" "Commute"
0 0 1 33 "Female" "Married" "22" "Warrendale" 10 "SUV" "Commute"
0 0 1 35 "Female" "Married" "16" "Warrendale" 1 "Station Wagon" "Commute"
0 0 1 32 "Female" "Single" "16" "Highlands" 18 "Minibus" "Private"
0 0 1 21 "Male" "Single" "16" "Lakeview" 14 "Sedan" "Business"
0 0 1 35 "Female" "Married" "22" "Lakeview" 1 "Sedan" "Private"
0 0 0.25 28 "Male" "Single" "18" "The Lanes" 1 "Roadster" "Commute"
0 0 1 65 "Female" "Married" "22" "Warrendale" 2 "SUV" "Commute"
0 0 1 33 "Female" "Married" "12" "Highlands" 4 "Truck" "Private"
